id;id_mapel;nama_mapel
;843040102;Membuat lukisan tradisional & lukisan modern
;843040103;Membuat lukisan mixed media
;843040104;Membuat lukisan kaca
;843040105;Membuat lukisan mosaik
;843040106;Membuat lukisan air brush
;843040107;Membuat lukisan teknik seni grafis
;843040108;Membuat lukisan teknik batik
;843040109;Membuat foto obyek lukisan dengan kamera digital
;843040110;Membuat gambar lukisan dengan komputer
;843040111;Melaksanakan pameran seni lukis
;843040200;Seni Lukis Imajiner
;843040300;Seni Eksperimen
;843040310;Seni Lukis Eksperimental
;843040400;Tata Teknik Pentas
;843040500;Seni Lukis Ekspresif
;843050100;Teori Musik
;843050200;Apresiasi Musik
;843050300;Harmoni
;843050500;Band
;843050600;Musik Teknologi
;843050700;Keyboard
;843060100;Pengetahuan Seni Tari
;843060300;Iringan Tari
;843060400;Dasar Tari
;843060410;Gerak Dasar Tari
;843060500;Tari Tradisi
;843060501;Memainkan tari: Ngremo/Remo (Surabaya)
;843060502;Memainkan tari: Jejer/Paju Gandrung (Banyuwangi)
;843060503;Memainkan tari: Beskalan,Bapang,Klono Topeng Patih (Malang)
;843060504;Memainkan tari: Muang Sangkal, Topeng Getak (Madura)
;843060505;Memainkan tari: Glipang (Probolinggo)
;843060506;Memainkan tari daerah lain: Gambyong
;843060507;Memainkan tari daerah lain: Enggar-enggar/Karonsih
;843060508;Memainkan tri daerah: Pendet/Payemrama, Oleg TamuLilingan
;843060509;Memainkan tari daerah lain: Panji Semirang
;843060510;Melaksanakan tata teknis pentas: tata rias & busana
;843060511;Menarikan tari Anging Mamiri Anida & Tomassenga
;843060512;Menarikan tari Bosara
;843060513;Menarikan tari Dao Bulan
;843060514;Menarikan tari Galaganjur
;843060515;Menarikan tari Malattu Kopi
;843060516;Menarikan tari Ma'randing
;843060517;Menarikan tari Marellau Pammase Dewata
;843060518;Menarikan tari Pabbekenna Maji'na & Pagellu
;843060519;Menarikan tari Pajaga Gilireng & Pajoge Makkunrai
;843060520;Menarikan tari Pakarena Anida & Jangang Lea-Lea
;843060521;Menarikan tari Pakuru Sumanga & Pangayo
;843060522;Menarikan tari Patteunung & Patuddu Sarawa&g
;843060523;Menarikan tari Saloureng & sayo kembe
;843060524;Menarikan tari Sere Lalosu/Sere Alusu
;843060525;Menarikan tari Galambang Pa&g Laweh
;843060526;Menarikan tari Layang-Layang Gusmiati Suid
;843060527;Menarikan tari Pasambahan Sofyani
;843060528;Menarikan tari In&g Sungai Garinggiang
;843060529;Menarikan tari San&g Pangan & Nelayan Huriah Adam
;843060530;Menarikan tari Payuang & tari Piriang III Sofyani
;843060531;Menarikan tari Panen Gusmiati Suid
;843060532;Menarikan tari Mulo Pado Zuryati Zoebir, Nurbaini .B.
;843060533;Menarikan tari Rantak Gusmiati Suid
;843060534;Menarikan tari Mancak Koto Anao
;843060535;Menarikan tari Alang Babega
;843060536;Menarikan tari Rantak Kudo
;843060537;Menarikan tari Sado
;843060540;Melaksanakan praktek menabuh iringan tari
;843060541;Menata/mendesain rias & busana Tari Sunda
;843060542;Melaksanakan tata teknik pentas
;843060543;Menarikan Tari Keurseus
;843060544;Menarikan Tari Wayang
;843060545;Menarikan Tari Ketuk Tilu
;843060546;Menarikan Tari Karya Individu
;843060547;Menarikan Tari Topeng Priangan
;843060548;Menarikan Tari Pencak Silat
;843060549;Menarikan Tari Jaipongan
;843060550;Menarikan Tari Topeng Cirebon
;843060551;Menarikan Oleg Tambulilingan
;843060552;Menarikan tari Baris Tunggal
;843060553;Menarikan tari Condong Legong Keraton
;843060554;Menarikan tari Jauk Keras & Jauk Manis
;843060555;Menarikan tari Kebyar Duduk & Kebyar Terompong
;843060556;Menarikan tari Legong Guak Macok, Jobog, & Lasem
;843060557;Menarikan tari Panji Semirang
;843060558;Menarikan tari Panyembrama
;843060559;Menarikan tari Pendet
;843060560;Menarikan tari Tarunajaya
;843060561;Menarikan tari Telek
;843060562;Menarikan tari Tenun
;843060563;Menarikan tari Topeng Tua, Topeng Keras, & Dalem Arsawijaya
;843060564;Menarikan tari Wiranata & Wirayuda
;843060565;Menarikan tari putri
;843060566;Menarikan tari alus
;843060567;Menarikan tari gagah
;843060568;Menarikan tari daerah lain (Bali,Sunda,Yogyakarta,&Banyumas)
;843060569;Menyusun gerak tari/koreografi
;843060570;Melakukan tata rias & busana
;843060571;Memainkan karawitan
;843060572;Melagukan vokal tembang
;843060573;Melakukn tata teknik pentas: tt cahaya, tt panggung tt suara
;843060574;Menarikan tari daerah lain (Bali,Sunda,Surakarta,& Banyumas)
;843060575;Memainkan instrumen Pokok Rebab tingkat Pengrawit
;843060576;Memainkan instrumen Pokok kendang tingkat Pengrawit
;843060577;Memainkan instrumen Pokok Gender tingkat Pengrawit
;843060578;Memainkan karawitan (PKB) Calung tingkat Pengrawit
;843060579;Memainkan karawitan iringan tari tingkat Pengrawit
;843060580;Memainkan karawitan iringan Wayang tingkat Pengrawit
;843060581;Memainkan karawitan (PKB) daerah lain (tari Surakarta)
;843060582;Memainkan karawitan (PKB) Gamelan Perunggu gaya Banyumas
;843060583;Menyajikan vokal daerah
;843060600;Tata Rias Busana Tari
;843060610;Tata Rias dan Tata Busana Tari
;843060620;Tata Rias dan Busana
;843060700;Koreografi
;843060810;Pagelaran Tari
;843060900;Pengetahuan Karawitan Dasar
;843060901;Memainkan kelompok instrumen balungan tingkat pengrawit
;843060902;Memainkan kelompok instrumen struktural tingkat pengrawit
;843060903;Memainkan instrumen gender penerus tingkat pengrawit
;843060904;Memainkan instrumen gender barung penerus tingkat pengrawit
;843060905;Memainkan instrumen rebab tingkat pengrawit
;843060906;Memainkan instrumen kendang tingkat pengrawit
;843060907;Memainkan karawitan mandiri (PKB) tingkat pengrawit
;843060908;Memainkan karawitan iringan tingkat pengrawit
;843060909;Menyajikan vokal daerah tingkat pengrawit
;843060910;Memainkan instrumen gen&g
;843060911;Memainkan instrumen kecapi
;843060912;Memainkan instrumen suling
;843060913;Menyanyi vokal Makassar
;843060914;Memainkan karawitan mandiri
;843060915;Memainkan karawitan iringan/ilustrasi
;843060916;Memainkan karawitan Bangsi
;843060917;Memainkan karawitan Serunai
;843060918;Memainkan karawitan Kecapi
;843060919;Memainkan karawitan Gen&g
;843060920;Menden&gkan vokal Minang
;843060921;Menyanyikan vokal Minang
;843060922;Memainkan karawitan Saluang
;843060923;Memainkan karawitan Rebab
;843060924;Memainkan karawitan Talempong Pacik
;843060925;Memainkan karawitan Iringan Tari
;843060926;Memainkan karawitan Iringan Vokal
;843060927;Memainkan komposisi karawitan
;843060928;Membawakan sekar mamaos
;843060929;Membawakan sekar kapasindhenan
;843060930;Membawakan lagu-lagu kawih
;843060931;Menabuh waditra gamelan dlm ... lagu gede embat opat wiled
;843060932;Menabuh waditra kendang dlm ... rerenggongan embat 2 wiled
;843060933;Menabuh waditra kendang dlm gending . embat sawilet & kering
;843060934;Memainkan instrumen siter tingkat pengrawit
;843060935;Memainkan instrumen gender barung tingkat pengrawit
;843060936;Memainkan instrumen gambang tingkat pengrawit
;843060937;Memainkan instrumen suling tingkat pengrawit
;843060938;Memainkan instrumen bonang barung tingkat pengrawit
;843060939;Memainkan karawitan bersama Yogyakarta
;843060940;Memainkan ricikan/instrumen individu rebab
;843060941;Memainkan ricikan/instrumen individu kendang
;843060942;Memainkan ricikan/instrumen individu gender
;843060943;Memainkan ricikan/instrumen individu gambang
;843060944;Memainkan ricikan/instrumen individu siter
;843060945;Memainkan karawitan iringan
;843060946;Memainkan vokal sinden
;843060947;Memainkan vokal tembang
;843060948;Menabuh gong kebyar iringan tari
;843060949;Menabuh gong kebyar tabur instrumental
;843060950;Menabuh gong gede tabuh lelembatan
;843060951;Menabuh gamelan angklung tabuh instrumental
;843060952;Memainkan instrumen rebab
;843060953;Memainkan instrumen kendang gupekan
;843060954;Memainkan instrumen kendang pepanggulan
;843060955;Memainkan gender wayang
;843060956;Menyanyikan vokal daerah (tembang)
;843060957;Menabuh gamelan palegongan iringan tari
;843060958;Menabuh gamelan semar pagulingan tabuh instrumental
;843060959;Menabuh gamelan babarongan gending iringan tari
;843060960;Memainkan vokal daerah
;843061000;Teknik Karawitan Dasar
;843061100;PKB (Praktik Karawitan Bersama)
;843061110;Praktik Karawitan Iringan
;843061200;Kreativitas Karawitan
;843061300;Praktik Individu Instrumen Pokok
;843061310;Penguasaan Instrumen Pokok
;843061400;Pengetahuan Karawitan
;843061500;Teknik Instrumen Pokok
;843061600;Metode Kepelatihan
;843061700;Tari bentuk
;843062000;Penataan Karawitan Iringan
;843062100;Penataan Karawitan Mandiri
;843062200;Penciptaan Karawitan
;843062300;Praktik Karawitan Daerah lain
;843062400;Praktik Karawitan Daerah Setempat
;843063000;Tari Daerah Lain
;843070100;Vokal
;843070110;Vokal Karawitan
;843070200;Teknik Vokal Dasar
;843070300;Praktik Vokal
;843070400;PIIP (Praktik Individu Instrumen Pokok) Dasar
;843070500;Titilaras dan Vokal Dasar
;843070600;Pengetahuan Bahan dan Alat
;843070700;Ilmu Bentuk Analisis Karawitan
;843080101;Menerapkan teknik dasar memainkan wayang
;843080102;Melaksanakan dialog wayang (antawacana)
;843080103;Melakukan olah vokal pedalangan
;843080104;Melakukan iringan pedalangan
;843080105;Melakukan teknik dasar dodogan & keprakan
;843080106;Melakukan teknik gerak, antawacana, vokal, dodogan& keprakan
;843080107;Menulis naskah cerita wayang (naskah pendek/pdt)
;843080108;Menulis naskah cerita wayang utuh
;843080109;Merencanakan & mendemonstrasikan pentas wayang
;843080131;Melakukan olah vokal tembang
;843080132;Melakukan teknik dasar dodogan, keprakan/cepala
;843080133;Melakukan teknik perang sesuai dengan jenis&karakter wayang
;843080200;Pengetahuan Pedalangan
;843080400;Praktek Pedalangan
;843080410;Praktik Pedalangan Dasar
;843080500;Vokal Pedalangan
;843080510;Iringan Pedalangan
;843080520;Lakon Pedalangan
;843080600;Tehnik Gerak Wayang
;843090100;Tata Teknis Pentas
;843090300;Pengetahuan Teater
;843090301;Menerapkan fungsi anatomi tubuh manusia dalam olah tubuh 
;843090302;Menerapkan olah vokal & olah pernafasan 
;843090303;Menerapkan olah sukma
;843090304;Menerapkan dasar-dasar dramatik
;843090305;Melaksanakan teknik tata pentas
;843090306;Memerankan tokoh dalam drama sesuai dengan karakter 
;843090307;Melaksanakan penulisan naskah lakon drama
;843090308;Melaksanakan tata panggung, dekorasi, tata cahaya & suara
;843090309;Melaksanakan tata rias panggung
;843090310;Melaksanakan tata busana
;843090311;Membuat pementasan drama
;843090400;Dasar Pemeranan
;843090500;Dasar Tata Artistik
;843090600;Tata artistik
;843090700;Dasar Komposisi
;843090800;Kerja Kreatif Garap Tari
;843090900;Kerja Kreatif Garap Musik Pengiring Tari
;843100100;Olah Tubuh 
;843100200;Olah Suara
;843100300;Olah Rasa
;843110100;Teknik Pemeranan
;843110200;Bermain Peran
;843110300;Teknik Penghayatan Peran
;843120100;Tata Rias
;843120200;Tata Busana
;843120300;Tata Suara
;843120400;Tata Cahaya
;843120500;Tata Panggung
;875150001;Menerapkan keselamatan penerbangan sipil
;875150002;Menerapkan dasar-dasar teknologi pesawat udara 
;875150003;Menerapkan konsep & prinsip aircraft drawing 
;875150004;Menerapkan konsep electrical, instrument,electronic&digital 
;875150005;Menerapkan penggunaan aircraft material and hardware
;875150006;Menerapkan aircraft maintenance practice and tools
;875150007;Menerapkan aerodynamic and flight control 
;875150008;Melakukan perawatan & perbaikan aircraft structure 
;875150009;Melaksanakan perawatan aircraft system 
;875150010;Melakukan perawatan piston engine system and component
;875150011;Merawat turbine engine system and component 
;875150012;Merawat propeller
;875150020;Pistone Engine
;875160001;Menerapkan konsep teknologi pesawat udara
;875160002;Menerapkan keselamatan penerbangan sipil 
;875160003;Menggunakan perkakas tangan
;875160004;Melakukan pengukuran teknik
;875160005;Melakukan pekerjaan pembubutan
;875160006;Melakukan pekerjaan frais
;875160007;Mengoperasikan mesin CNC
;875160008;Melakukan pekerjaan pemesinan untuk pembuatan komponen 
;875160009;Merakit komponen pemesina
;875160010;Menggambar 2 dimensi dengan auto CAD
;875160011;Menggambar 3 dimensi dengan auto CAD
;875170001;Membaca & menggambar gambar teknik part Pesawat Udara
;875170002;Menggunakan perkakas tangan & perkakas tangan bertenaga 
;875170003;Melakukan pengukuran
;875170004;Melaksanakan tek. pembentukan & perakitan part pesawat udara
;875170005;Melakukan teknik las oksi asetilin
;875170006;Mengelas dengan proses las busur
;875170007;Membuat gambar bentangan /pemolaan
;875180001;Menggambar sketsa & teknik
;875180002;Menggambar 2D & 3D auto CAD
;875180003;Mengukur dengan alat ukur mekanik presisi
;875180004;Menggunakan perkakas tangan & bertenaga operasi digenggam
;875180005;Melakukan pemotongan secara mekanik
;875180006;Melakukan pekerjaan pengelasan menggunakan las busur listrik
;875180007;Melakukan pekerjaan pengelasan  menggunakan las oxy-asetilin
;875180008;Melaksanakan fabrikasi lembaran pelat untuk aircraft parts
;875180009;Melakukan fabrikasi material komposit
;875180010;Melakukan perakitan part-part struktur pesawat udara
;875180011;Memelihara & memperbaiki sistem hidrolik
;875190001;Menerapkan dasar teknologi pesawat udara (DTPU)
;875190002;Menggambar teknik listrik & elektronika
;875190003;Menggunakan peralatan kerja kelistrikan
;875190004;Menerapkan rangkaian elektronika
;875190005;Mengoperasikan mesin-mesin listrik
;875190006;Membuat rangkaian kontrol motor
;875190007;Merakit & memperbaiki sistem kelistrikan pesawat udara
;875190008;Menerapkan dasar instrumen pesawat udara
;875190009;Melaksanakan fuctional test instrumen pesawat udara
;875190010;Melakukan fungsional tes perlengkapan listrik pesawat udara
;875190100;Mesin Listrik Dan Kontrol Motor
;875200001;Menerapkan dasar teknologi pesawat udara
;875200002;Menggambar teknik listrik&elektronika dengan aplikasi komp.
;875200003;Menganalisis rangkaian listrik & rangkaian elektronika dasar
;875200004;Menerapkan rangkaian elektronika analog & digital
;875200005;Menerapkan wiring kelistrikan pesawat udara
;875200006;Menerapkan sistem komunikasi pesawat udara
;875200007;Menerapkan instrumen pesawat udara
;875200008;Menerapkan sistem mikrokomputer & controlling pesawat udara
;875200009;Mengoperasikan radio navigasi pesawat udara
;875201001;Menerapkan ilmu aerodynamic and flight control
;875201002;Merawat aircraft structure & propulsion
;875201003;Menerapkan aircraft drawing
;875201004;Menerapkan electrical fundamental
;875201005;Menerapkan electronic fundamental
;875201006;Menerapkan teknik digital
;875201007;Merawat radio communication & navigation
;875201008;Menerapkan electronic instrument system
;875201009;Menerapkan maintenance practice
;875201010;Merawat aircraft system
;875201011;Menerapkan aircraft material and hardware
